ID,ComplaintID,ComplaintStatusID,StatusDate
920,10430,1,2018-11-02
929,10430,4,2018-11-02
998,10430,1,2018-11-09
1043,10430,3,2018-11-12
1261,10430,9,2018-11-26
883,10431,1,2018-10-31
885,10431,4,2018-11-01
919,10431,1,2018-11-02
1037,10431,3,2018-11-12
1129,10431,9,2018-11-19
1130,10431,1,2018-11-19
1145,10431,9,2018-11-19
886,10432,2,2018-11-01
890,10432,1,2018-11-01
930,10432,9,2018-11-02
887,10433,2,2018-11-01
891,10433,1,2018-11-01
928,10433,9,2018-11-02
888,10434,2,2018-11-01
892,10434,4,2018-11-01
927,10434,9,2018-11-02
889,10435,2,2018-11-01
896,10435,1,2018-11-01
926,10435,9,2018-11-02
893,10436,2,2018-11-01
903,10436,1,2018-11-01
961,10436,9,2018-11-07
894,10437,1,2018-10-24
895,10437,4,2018-11-01
1054,10437,1,2018-11-13
1057,10437,3,2018-11-13
1062,10437,9,2018-11-14
897,10439,1,2018-10-31
936,10439,4,2018-11-02
958,10439,1,2018-11-07
965,10439,4,2018-11-07
1000,10439,1,2018-11-09
1004,10439,3,2018-11-09
1250,10439,4,2018-11-23
1438,10439,1,2018-12-12
1447,10439,9,2018-12-13
898,10440,2,2018-11-01
905,10440,9,2018-11-01
899,10441,2,2018-11-01
906,10441,1,2018-11-01
925,10441,9,2018-11-02
907,10442,1,2018-11-01
908,10442,4,2018-11-01
914,10442,1,2018-11-02
1383,10442,9,2018-12-11
909,10443,1,2018-11-01
996,10443,9,2018-11-09
912,10444,1,2018-10-31
913,10444,4,2018-11-02
1214,10444,9,2018-11-22
918,10445,1,2018-10-30
1010,10445,3,2018-11-09
1127,10445,9,2018-11-19
923,10446,1,2018-10-31
924,10446,4,2018-11-02
933,10446,1,2018-11-02
1169,10446,3,2018-11-20
1251,10446,4,2018-11-23
1257,10446,9,2018-11-26
939,10447,1,2018-11-02
960,10447,3,2018-11-07
1256,10447,9,2018-11-23
940,10448,1,2018-10-29
947,10448,9,2018-11-06
944,10449,1,2018-11-05
945,10449,4,2018-11-05
1181,10449,1,2018-11-21
1210,10449,3,2018-11-22
1268,10449,4,2018-11-26
1279,10449,9,2018-11-27
948,10450,1,2018-11-05
949,10450,4,2018-11-06
1035,10450,9,2018-11-12
951,10451,2,2018-11-06
963,10451,1,2018-11-07
974,10451,9,2018-11-08
952,10452,2,2018-11-06
964,10452,1,2018-11-07
975,10452,9,2018-11-08
953,10453,2,2018-11-06
962,10453,9,2018-11-07
954,10454,1,2018-11-06
1069,10454,9,2018-11-14
955,10455,1,2018-11-06
956,10455,4,2018-11-06
999,10455,1,2018-11-09
1009,10455,4,2018-11-09
1059,10455,3,2018-11-13
1061,10455,9,2018-11-13
957,10456,1,2018-11-06
1215,10456,4,2018-11-22
1718,10456,9,2019-01-10
959,10457,2,2018-11-07
966,10457,4,2018-11-07
971,10457,9,2018-11-07
967,10458,1,2018-11-07
968,10458,9,2018-11-07
972,10459,1,2018-11-07
976,10459,4,2018-11-08
1001,10459,1,2018-11-09
1032,10459,4,2018-11-12
1058,10459,1,2018-11-13
1177,10459,9,2018-11-20
979,10460,1,2018-11-08
980,10460,9,2018-11-08
981,10461,2,2018-11-08
984,10461,1,2018-11-08
985,10461,9,2018-11-08
982,10462,1,2018-11-07
983,10462,4,2018-11-08
1031,10462,9,2018-11-12
986,10463,2,2018-11-08
992,10463,9,2018-11-08
987,10464,2,2018-11-08
993,10464,1,2018-11-08
1008,10464,9,2018-11-09
988,10465,1,2018-11-07
989,10465,4,2018-11-08
1030,10465,9,2018-11-12
990,10466,1,2018-11-07
991,10466,4,2018-11-08
1372,10466,9,2018-12-10
995,10467,1,2018-11-09
997,10467,4,2018-11-09
1033,10467,1,2018-11-12
1056,10467,3,2018-11-13
1109,10467,4,2018-11-15
1176,10467,1,2018-11-20
1180,10467,4,2018-11-21
1280,10467,9,2018-11-27
1002,10468,1,2018-11-08
1007,10468,4,2018-11-09
1016,10468,1,2018-11-09
1292,10468,3,2018-11-29
1297,10468,9,2018-11-30
1003,10469,2,2018-11-09
1011,10469,1,2018-11-09
1036,10469,4,2018-11-12
1523,10469,1,2018-12-18
1533,10469,9,2018-12-18
1005,10470,1,2018-10-31
1006,10470,2,2018-11-09
1034,10470,4,2018-11-12
1066,10470,9,2018-11-14
1028,10471,1,2018-11-09
1045,10471,9,2018-11-13
1038,10472,1,2018-11-09
1040,10472,9,2018-11-12
1044,10473,1,2018-11-13
1120,10473,4,2018-11-16
1608,10473,1,2018-12-28
1609,10473,3,2018-12-28
1612,10473,9,2018-12-28
1046,10474,1,2018-11-13
1072,10474,3,2018-11-14
1284,10474,4,2018-11-28
1300,10474,9,2018-11-30
1047,10475,2,2018-11-13
1053,10475,9,2018-11-13
1050,10476,1,2018-11-12
1055,10476,4,2018-11-13
1064,10476,1,2018-11-14
1067,10476,3,2018-11-14
1080,10476,9,2018-11-15
1073,10477,2,2018-11-14
1081,10477,9,2018-11-15
1074,10478,2,2018-11-14
1082,10478,9,2018-11-15
1075,10479,2,2018-11-14
1084,10479,1,2018-11-15
1096,10479,9,2018-11-15
1076,10480,2,2018-11-14
1085,10480,1,2018-11-15
1097,10480,9,2018-11-15
1077,10481,2,2018-11-14
1087,10481,1,2018-11-15
1099,10481,9,2018-11-15
1078,10482,2,2018-11-14
1088,10482,1,2018-11-15
1101,10482,9,2018-11-15
1079,10483,2,2018-11-14
1090,10483,9,2018-11-15
1086,10484,1,2018-11-14
1089,10484,9,2018-11-15
1091,10485,1,2018-11-13
1168,10485,4,2018-11-20
1224,10485,9,2018-11-22
1092,10486,1,2018-11-14
1095,10486,4,2018-11-15
1113,10486,1,2018-11-16
1125,10486,3,2018-11-16
1298,10486,9,2018-11-30
1093,10487,1,2018-11-12
1094,10487,4,2018-11-15
1112,10487,9,2018-11-15
1098,10488,1,2018-11-14
1211,10488,4,2018-11-22
1414,10488,9,2018-12-12
1100,10489,1,2018-11-14
1102,10489,4,2018-11-15
1379,10489,9,2018-12-10
1103,10490,1,2018-11-15
1104,10490,4,2018-11-15
1107,10490,1,2018-11-15
1108,10490,9,2018-11-15
1105,10491,1,2018-11-15
1106,10491,4,2018-11-15
1126,10491,1,2018-11-16
1197,10491,4,2018-11-21
1213,10491,1,2018-11-22
1228,10491,9,2018-11-22
1110,10492,1,2018-11-15
1111,10492,4,2018-11-15
1138,10492,3,2018-11-19
1155,10492,4,2018-11-19
1173,10492,9,2018-11-20
1115,10493,1,2018-11-15
1117,10493,9,2018-11-16
1116,10494,1,2018-11-12
1123,10494,3,2018-11-16
1258,10494,9,2018-11-26
1118,10495,1,2018-11-12
1121,10495,9,2018-11-16
1119,10496,1,2018-11-12
1122,10496,9,2018-11-16
1124,10497,1,2018-11-05
1135,10497,3,2018-11-19
1265,10497,9,2018-11-26
1133,10498,1,2018-10-12
1134,10498,9,2018-11-19
1142,10499,2,2018-11-19
1149,10499,4,2018-11-19
1223,10499,9,2018-11-22
1144,10500,2,2018-11-19
1150,10500,1,2018-11-19
1164,10500,9,2018-11-20
1146,10501,2,2018-11-19
1151,10501,1,2018-11-19
1159,10501,9,2018-11-20
1147,10502,2,2018-11-19
1154,10502,9,2018-11-19
1148,10503,2,2018-11-19
1156,10503,9,2018-11-19
1152,10504,2,2018-11-19
1157,10504,1,2018-11-19
1162,10504,9,2018-11-20
1158,10505,1,2018-11-16
1234,10505,4,2018-11-23
1415,10505,1,2018-12-12
1425,10505,3,2018-12-12
1465,10505,9,2018-12-14
1170,10506,1,2018-11-20
1171,10506,4,2018-11-20
1317,10506,1,2018-12-03
1319,10506,4,2018-12-03
1338,10506,9,2018-12-04
1172,10507,2,2018-11-20
1174,10507,9,2018-11-20
1182,10508,1,2018-11-20
1183,10508,4,2018-11-21
1233,10508,1,2018-11-23
1237,10508,9,2018-11-23
1184,10509,2,2018-11-21
1199,10509,9,2018-11-22
1185,10510,1,2018-11-16
1190,10510,4,2018-11-21
1469,10510,3,2018-12-14
1508,10510,4,2018-12-17
1618,10510,9,2018-12-28
1186,10511,1,2018-11-20
1188,10511,4,2018-11-21
1231,10511,1,2018-11-23
1236,10511,9,2018-11-23
1187,10512,2,2018-11-21
1241,10512,9,2018-11-23
1189,10513,2,2018-11-21
1205,10513,1,2018-11-22
1219,10513,9,2018-11-22
1191,10514,2,2018-11-21
1206,10514,1,2018-11-22
1281,10514,9,2018-11-27
1192,10515,2,2018-11-21
1208,10515,9,2018-11-22
1193,10516,2,2018-11-21
1209,10516,1,2018-11-22
1221,10516,9,2018-11-22
1200,10517,1,2018-11-21
1202,10517,4,2018-11-22
1216,10517,1,2018-11-22
1432,10517,3,2018-12-12
1464,10517,9,2018-12-14
1203,10518,1,2018-11-21
1204,10518,4,2018-11-22
1232,10518,1,2018-11-23
1235,10518,9,2018-11-23
1207,10519,1,2018-11-22
1220,10519,9,2018-11-22
1212,10520,2,2018-11-22
1278,10520,4,2018-11-27
1293,10520,9,2018-11-29
1217,10521,1,2018-11-22
1218,10521,3,2018-11-22
1238,10521,4,2018-11-23
1398,10521,3,2018-12-11
1484,10521,4,2018-12-14
1736,10521,9,2019-01-11
1222,10522,1,2018-11-20
1225,10522,4,2018-11-22
1336,10522,1,2018-12-04
1369,10522,3,2018-12-07
1437,10522,9,2018-12-12
1226,10523,2,2018-11-22
1272,10523,9,2018-11-26
1227,10524,2,2018-11-22
1275,10524,9,2018-11-26
1229,10525,1,2018-11-22
1230,10525,4,2018-11-22
1283,10525,1,2018-11-28
1299,10525,9,2018-11-30
1240,10526,1,2018-11-22
1242,10526,4,2018-11-23
1783,10526,6,2019-01-09
1835,10526,4,2019-01-18
1857,10526,1,2019-01-21
1862,10526,4,2019-01-22
1906,10526,9,2019-01-24
1243,10527,1,2018-11-22
1252,10527,9,2018-11-23
1244,10528,1,2018-11-23
1247,10528,9,2018-11-23
1245,10529,1,2018-11-23
1246,10529,4,2018-11-23
1285,10529,1,2018-11-28
1483,10529,3,2018-12-14
1511,10529,9,2018-12-18
1253,10530,1,2018-11-19
1290,10530,3,2018-11-29
1294,10530,9,2018-11-29
1254,10531,1,2018-11-23
1266,10531,9,2018-11-26
1255,10532,1,2018-11-22
1267,10532,9,2018-11-26
1262,10533,1,2018-11-23
1289,10533,9,2018-11-28
1263,10534,1,2018-11-23
1264,10534,4,2018-11-26
1427,10534,1,2018-12-12
1537,10534,9,2018-12-19
1269,10535,1,2018-11-26
1270,10535,4,2018-11-26
1324,10535,9,2018-12-04
1271,10536,2,2018-11-26
1274,10536,9,2018-11-26
1273,10537,2,2018-11-26
1276,10537,9,2018-11-26
1286,10538,1,2018-12-26
1291,10538,3,2018-11-29
1337,10538,4,2018-12-04
1343,10538,9,2018-12-05
1295,10539,1,2018-11-29
1301,10539,4,2018-11-30
1328,10539,1,2018-12-04
1507,10539,3,2018-12-17
1539,10539,9,2018-12-19
1296,10540,1,2018-11-29
1302,10540,4,2018-11-30
1734,10540,3,2019-01-11
1744,10540,9,2019-01-11
1303,10541,1,2018-11-29
1304,10541,4,2018-11-30
1315,10541,1,2018-12-03
1316,10541,4,2018-12-03
1326,10541,1,2018-12-04
1428,10541,3,2018-12-12
1581,10541,9,2018-12-21
1305,10542,1,2018-11-29
1306,10542,4,2018-11-30
1318,10542,1,2018-12-03
1342,10542,9,2018-12-05
1307,10543,2,2018-11-30
1358,10543,9,2018-12-06
1308,10544,2,2018-11-30
1345,10544,9,2018-12-05
1309,10545,1,2018-11-30
1314,10545,4,2018-12-03
1325,10545,1,2018-12-04
1495,10545,3,2018-12-17
1600,10545,9,2018-12-24
1310,10546,2,2018-11-30
1359,10546,9,2018-12-06
1311,10547,2,2018-11-30
1360,10547,9,2018-12-06
1312,10548,1,2018-11-30
1416,10548,9,2018-12-12
1313,10549,1,2018-11-30
1402,10549,9,2018-12-11
1320,10550,1,2018-11-30
1321,10550,4,2018-12-03
1412,10550,1,2018-12-12
1526,10550,3,2018-12-18
1606,10550,9,2018-12-28
1322,10551,1,2018-11-30
1335,10551,9,2018-12-04
1329,10552,1,2018-12-04
1509,10552,3,2018-12-17
1649,10552,9,2019-01-04
1330,10553,1,2018-12-03
1407,10553,9,2018-12-11
1333,10554,1,2018-11-30
1334,10554,9,2018-12-04
1344,10555,1,2018-12-05
1346,10555,4,2018-12-05
1603,10555,1,2018-12-27
1605,10555,9,2018-12-28
1347,10556,2,2018-12-05
1357,10556,9,2018-12-06
1348,10557,2,2018-12-05
1361,10557,9,2018-12-06
1349,10558,1,2018-12-05
1356,10558,9,2018-12-06
1350,10559,1,2018-11-28
1351,10559,9,2018-12-06
1352,10560,1,2018-12-05
1353,10560,4,2018-12-06
1363,10560,1,2018-12-06
1365,10560,9,2018-12-07
1354,10561,1,2018-12-05
1355,10561,4,2018-12-06
1364,10561,1,2018-12-06
1366,10561,9,2018-12-07
1362,10562,1,2018-12-05
1429,10562,3,2018-12-12
1457,10562,9,2018-12-13
1367,10563,1,2018-12-06
1368,10563,9,2018-12-07
1371,10564,1,2018-12-07
1513,10564,9,2018-12-18
1373,10565,1,2018-12-06
1470,10565,3,2018-12-14
1480,10565,4,2018-12-14
1805,10565,9,2019-01-16
1374,10566,1,2018-12-07
1375,10566,9,2018-12-10
1376,10567,1,2018-12-10
1377,10567,9,2018-12-10
1378,10568,1,2018-12-05
1426,10568,4,2018-12-12
1619,10568,9,2018-12-31
1380,10569,1,2018-12-10
1382,10569,9,2018-12-11
1381,10570,1,2018-12-07
1456,10570,9,2018-12-13
1384,10571,1,2018-12-11
1477,10571,9,2018-12-14
1385,10572,2,2018-12-11
1409,10572,4,2018-12-12
1452,10572,9,2018-12-13
1386,10573,2,2018-12-11
1410,10573,4,2018-12-12
1443,10573,1,2018-12-12
1446,10573,9,2018-12-13
1387,10574,2,2018-12-11
1411,10574,1,2018-12-12
1430,10574,9,2018-12-12
1388,10575,2,2018-12-11
1413,10575,9,2018-12-12
1389,10576,1,2018-12-11
1390,10576,4,2018-12-11
1492,10576,1,2018-12-17
1611,10576,3,2018-12-28
1616,10576,9,2018-12-28
1391,10577,1,2018-12-06
1392,10577,9,2018-12-11
1393,10578,2,2018-12-11
1445,10578,9,2018-12-13
1394,10579,2,2018-12-11
1417,10579,1,2018-12-12
1431,10579,9,2018-12-12
1395,10580,2,2018-12-11
1418,10580,9,2018-12-12
1396,10581,1,2018-12-10
1397,10581,4,2018-12-11
1502,10581,9,2018-12-17
1399,10582,2,2018-12-11
1419,10582,9,2018-12-12
1400,10583,2,2018-12-11
1458,10583,9,2018-12-13
1401,10584,2,2018-12-11
1420,10584,1,2018-12-12
1436,10584,9,2018-12-12
1403,10585,2,2018-12-11
1421,10585,9,2018-12-12
1404,10586,2,2018-12-11
1422,10586,1,2018-12-12
1435,10586,9,2018-12-12
1405,10587,2,2018-12-11
1423,10587,1,2018-12-12
1434,10587,9,2018-12-12
1406,10588,2,2018-12-11
1424,10588,1,2018-12-12
1433,10588,9,2018-12-12
1439,10589,1,2018-12-20
1441,10589,9,2018-12-12
1440,10590,2,2018-12-12
1451,10590,9,2018-12-13
1442,10591,2,2018-12-12
1444,10591,9,2018-12-12
1448,10592,1,2018-12-12
1455,10592,4,2018-12-13
1532,10592,9,2018-12-18
1449,10593,1,2018-12-12
1463,10593,9,2018-12-14
1450,10594,1,2018-12-11
1461,10594,9,2018-12-14
1453,10595,1,2018-12-13
1454,10595,4,2018-12-13
1491,10595,1,2018-12-17
1564,10595,3,2018-12-20
1620,10595,9,2018-12-31
1459,10596,1,2018-12-12
1466,10596,9,2018-12-14
1460,10597,1,2018-12-14
1462,10597,4,2018-12-14
1585,10597,9,2018-12-21
1467,10598,2,2018-12-14
1478,10598,1,2018-12-14
1490,10598,9,2018-12-14
1468,10599,1,2018-12-13
1473,10599,4,2018-12-14
1635,10599,1,2019-01-03
1639,10599,9,2019-01-03
1471,10601,1,2018-12-13
1474,10601,4,2018-12-14
1636,10601,1,2019-01-03
1640,10601,9,2019-01-03
1472,10602,2,2018-12-14
1479,10602,1,2018-12-14
1489,10602,9,2018-12-14
1475,10603,2,2018-12-14
1482,10603,9,2018-12-14
1476,10604,1,2018-12-13
1486,10604,4,2018-12-14
1519,10604,1,2018-12-18
1527,10604,4,2018-12-18
1651,10604,3,2019-01-04
1660,10604,1,2019-01-07
1693,10604,9,2019-01-09
1481,10605,1,2018-12-14
1487,10605,4,2018-12-14
1520,10605,1,2018-12-18
1528,10605,4,2018-12-18
1652,10605,3,2019-01-04
1661,10605,1,2019-01-07
1694,10605,9,2019-01-09
1485,10607,1,2018-12-13
1488,10607,4,2018-12-14
1521,10607,1,2018-12-18
1529,10607,4,2018-12-18
1653,10607,3,2019-01-04
1662,10607,1,2019-01-07
1695,10607,9,2019-01-09
1493,10608,1,2018-12-12
1494,10608,9,2018-12-17
1496,10609,1,2018-12-17
1497,10609,4,2018-12-17
1802,10609,1,2019-01-16
1804,10609,3,2019-01-16
1815,10609,9,2019-01-17
1498,10610,1,2018-12-17
1499,10610,4,2018-12-17
1571,10610,1,2018-12-21
1575,10610,9,2018-12-21
1500,10611,1,2018-12-14
1501,10611,4,2018-12-17
1512,10611,9,2018-12-18
1503,10612,1,2018-12-17
1506,10612,9,2018-12-17
1504,10613,1,2018-12-14
1505,10613,4,2018-12-17
1817,10613,3,2019-01-17
1833,10613,9,2019-01-18
1510,10614,2,2018-12-17
1522,10614,1,2018-12-18
1524,10614,9,2018-12-18
1514,10615,1,2018-12-17
1516,10615,4,2018-12-18
1535,10615,1,2018-12-19
1565,10615,3,2018-12-20
1633,10615,9,2019-01-02
1515,10616,1,2018-12-14
1518,10616,9,2018-12-18
1517,10617,1,2018-12-17
1536,10617,9,2018-12-19
1525,10618,1,2018-12-18
1597,10618,9,2018-12-24
1530,10619,1,2018-12-18
1531,10619,4,2018-12-18
1540,10619,1,2018-12-20
1615,10619,3,2018-12-28
1638,10619,9,2019-01-03
1534,10620,1,2018-12-18
1582,10620,4,2018-12-21
1747,10620,1,2019-01-14
1753,10620,4,2019-01-14
1787,10620,9,2019-01-15
1538,10621,1,2018-12-19
1562,10621,9,2018-12-20
1541,10622,1,2018-12-20
1599,10622,3,2018-12-24
1644,10622,9,2019-01-03
1542,10623,1,2018-12-20
1637,10623,3,2019-01-03
1642,10623,9,2019-01-03
1543,10624,2,2018-12-20
1553,10624,1,2018-12-20
1578,10624,9,2018-12-21
1544,10625,1,2018-12-20
1557,10625,9,2018-12-20
1545,10626,1,2018-12-20
1546,10626,4,2018-12-20
1550,10626,1,2018-12-20
1589,10626,9,2018-12-24
1547,10627,2,2018-12-20
1554,10627,1,2018-12-20
1577,10627,9,2018-12-21
1548,10628,2,2018-12-20
1555,10628,1,2018-12-20
1579,10628,9,2018-12-21
1549,10629,2,2018-12-20
1558,10629,9,2018-12-20
1551,10630,2,2018-12-20
1559,10630,9,2018-12-20
1552,10631,2,2018-12-20
1560,10631,1,2018-12-20
1580,10631,9,2018-12-21
1556,10632,2,2018-12-20
1561,10632,1,2018-12-20
1574,10632,9,2018-12-21
1563,10633,2,2018-12-20
1566,10633,1,2018-12-20
1576,10633,9,2018-12-21
1568,10634,2,2018-12-21
1569,10634,9,2018-12-21
1570,10635,1,2018-12-20
1590,10635,4,2018-12-24
1607,10635,9,2018-12-28
1572,10636,1,2018-12-21
1587,10636,4,2018-12-21
1593,10636,1,2018-12-24
1655,10636,4,2019-01-04
1669,10636,1,2019-01-07
1676,10636,4,2019-01-07
1683,10636,1,2019-01-08
1751,10636,3,2019-01-14
1770,10636,4,2019-01-15
1800,10636,1,2019-01-16
1801,10636,9,2019-01-16
1573,10637,1,2018-12-21
1586,10637,4,2018-12-21
1595,10637,1,2018-12-24
1601,10637,4,2018-12-27
1654,10637,3,2019-01-04
1763,10637,9,2019-01-14
1583,10638,1,2018-12-21
1584,10638,9,2018-12-21
1588,10639,1,2018-12-21
1596,10639,4,2018-12-24
1598,10639,9,2018-12-24
1591,10640,1,2018-12-24
1592,10640,4,2018-12-24
1594,10640,9,2018-12-24
1602,10641,1,2018-12-27
1666,10641,9,2019-01-07
1604,10642,1,2018-12-24
1610,10642,4,2018-12-28
1648,10642,1,2019-01-04
1650,10642,3,2019-01-04
1657,10642,9,2019-01-07
1613,10643,1,2018-12-28
1667,10643,9,2019-01-07
1614,10644,1,2018-12-28
1668,10644,9,2019-01-07
1617,10645,1,2018-12-28
1665,10645,9,2019-01-07
1621,10646,1,2018-12-28
1634,10646,9,2019-01-03
1622,10647,1,2018-12-31
1623,10647,4,2019-01-02
1629,10647,1,2019-01-02
1632,10647,4,2019-01-02
1771,10647,1,2019-01-15
1915,10647,4,2019-01-24
1938,10647,3,2019-01-25
1940,10647,9,2019-01-25
1624,10648,1,2019-01-02
1625,10648,4,2019-01-02
1630,10648,1,2019-01-02
1631,10648,9,2019-01-02
1626,10649,1,2019-01-02
1627,10649,9,2019-01-02
1628,10650,1,2019-01-02
1645,10650,3,2019-01-03
1806,10650,4,2019-01-16
1851,10650,1,2019-01-21
1853,10650,9,2019-01-21
1641,10651,1,2019-01-02
1646,10651,9,2019-01-04
1643,10652,1,2019-01-02
1647,10652,9,2019-01-04
1656,10653,2,2019-01-04
1664,10653,9,2019-01-07
1658,10654,1,2019-01-04
1674,10654,3,2019-01-07
1794,10654,9,2019-01-16
1659,10655,1,2019-01-04
1663,10655,9,2019-01-07
1670,10656,2,2019-01-04
1679,10656,9,2019-01-07
1671,10657,2,2019-01-07
1680,10657,9,2019-01-07
1672,10658,2,2019-01-07
1681,10658,9,2019-01-07
1673,10659,2,2019-01-07
1685,10659,1,2019-01-08
1692,10659,9,2019-01-08
1675,10660,2,2019-01-07
1686,10660,1,2019-01-08
1691,10660,9,2019-01-08
1677,10661,2,2019-01-07
1687,10661,1,2019-01-08
1690,10661,9,2019-01-08
1678,10662,2,2019-01-07
1682,10662,9,2019-01-07
1684,10663,1,2019-01-07
1745,10663,3,2019-01-11
1830,10663,9,2019-01-18
1688,10664,1,2019-01-08
1725,10664,9,2019-01-10
1689,10665,1,2018-12-27
1808,10665,4,2019-01-17
1811,10665,3,2019-01-17
1814,10665,9,2019-01-17
1696,10666,2,2019-01-09
1704,10666,9,2019-01-09
1697,10667,2,2019-01-09
1709,10667,9,2019-01-09
1698,10668,2,2019-01-09
1710,10668,9,2019-01-09
1699,10669,2,2019-01-09
1993,10669,4,2019-01-28
2073,10669,9,2019-02-01
1700,10670,2,2019-01-09
1708,10670,1,2019-01-09
1723,10670,9,2019-01-10
1701,10671,1,2019-01-09
1706,10671,4,2019-01-09
1829,10671,1,2019-01-18
1852,10671,9,2019-01-21
1702,10672,2,2019-01-09
1711,10672,1,2019-01-09
1726,10672,9,2019-01-10
1703,10673,2,2019-01-09
1740,10673,9,2019-01-11
1705,10674,2,2019-01-09
1712,10674,1,2019-01-09
1728,10674,9,2019-01-10
1707,10675,2,2019-01-09
1713,10675,1,2019-01-09
1714,10675,9,2019-01-10
1715,10676,1,2019-01-08
1735,10676,9,2019-01-11
1716,10677,1,2019-01-07
1818,10677,9,2019-01-17
1717,10678,1,2019-01-09
1731,10678,9,2019-01-10
1719,10679,1,2019-01-09
1782,10679,3,2019-01-15
1912,10679,9,2019-01-24
1720,10680,1,2019-01-04
1727,10680,4,2019-01-10
1774,10680,9,2019-01-15
1721,10681,1,2019-01-09
1722,10681,4,2019-01-10
1733,10681,9,2019-01-10
1724,10682,1,2019-01-09
1746,10682,9,2019-01-11
1729,10683,1,2019-01-10
1730,10683,4,2019-01-10
1732,10683,9,2019-01-10
1737,10684,1,2019-01-08
1738,10684,9,2019-01-11
1739,10684,4,2019-01-11
1813,10684,9,2019-01-17
1741,10685,1,2019-01-11
1742,10685,4,2019-01-11
1816,10685,3,2019-01-17
1984,10685,9,2019-01-28
1743,10686,1,2019-01-11
1749,10686,9,2019-01-14
1748,10688,1,2019-01-11
1750,10688,9,2019-01-14
1752,10689,1,2019-01-10
1812,10689,9,2019-01-17
1754,10690,1,2019-01-14
1755,10690,4,2019-01-14
1799,10690,9,2019-01-16
1756,10691,2,2019-01-14
1916,10691,9,2019-01-24
1757,10692,1,2019-01-09
1758,10692,4,2019-01-14
1768,10692,3,2019-01-15
1781,10692,9,2019-01-15
1759,10693,1,2019-01-14
1760,10693,4,2019-01-14
1779,10693,1,2019-01-15
1786,10693,9,2019-01-15
1761,10694,1,2019-01-14
1762,10694,4,2019-01-14
1778,10694,3,2019-01-15
1798,10694,4,2019-01-16
1820,10694,3,2019-01-17
1822,10694,9,2019-01-17
1764,10695,2,2019-01-14
1947,10695,9,2019-01-25
1765,10696,2,2019-01-14
1893,10696,9,2019-01-23
1766,10697,2,2019-01-14
1881,10697,9,2019-01-22
1767,10698,2,2019-01-14
1885,10698,9,2019-01-23
1769,10699,1,2019-01-10
1784,10699,9,2019-01-15
1772,10700,1,2019-01-10
1773,10700,3,2019-01-15
1780,10700,9,2019-01-15
1775,10701,1,2019-01-14
1825,10701,3,2019-01-17
2001,10701,1,2019-01-29
2044,10701,9,2019-01-31
1776,10702,1,2019-01-07
1777,10702,4,2019-01-15
1785,10702,9,2019-01-15
1788,10703,2,2019-01-15
1892,10703,9,2019-01-23
1789,10704,2,2019-01-15
1882,10704,4,2019-01-22
2026,10704,2,2019-01-29
2196,10704,9,2019-02-08
1790,10705,2,2019-01-15
1894,10705,9,2019-01-23
1791,10706,2,2019-01-15
1948,10706,9,2019-01-25
1792,10707,2,2019-01-15
1951,10707,9,2019-01-25
1793,10708,2,2019-01-15
1997,10708,9,2019-01-29
1795,10709,2,2019-01-14
1891,10709,9,2019-01-23
1796,10710,1,2019-01-15
1797,10710,4,2019-01-16
1832,10710,1,2019-01-18
1988,10710,3,2019-01-28
2031,10710,9,2019-01-29
1803,10711,1,2019-01-16
1807,10711,4,2019-01-17
1844,10711,9,2019-01-21
1809,10712,1,2019-01-16
1810,10712,4,2019-01-17
1828,10712,9,2019-01-17
1819,10713,2,2019-01-17
1889,10713,9,2019-01-23
1821,10714,2,2019-01-17
1960,10714,9,2019-01-25
1823,10715,2,2019-01-17
1884,10715,9,2019-01-22
1824,10716,2,2019-01-17
1949,10716,9,2019-01-25
1826,10717,1,2019-01-16
1834,10717,3,2019-01-18
1856,10717,4,2019-01-21
2032,10717,9,2019-01-30
1827,10718,2,2019-01-17
1900,10718,9,2019-01-23
1831,10719,1,2019-01-18
1998,10719,4,2019-01-29
2056,10719,1,2019-02-01
2066,10719,3,2019-02-01
2109,10719,9,2019-02-05
1836,10720,2,2019-01-18
1908,10720,9,2019-01-24
1837,10721,2,2019-01-18
1996,10721,9,2019-01-29
1838,10722,2,2019-01-18
1897,10722,9,2019-01-23
1839,10723,2,2019-01-18
1898,10723,9,2019-01-23
1840,10724,2,2019-01-18
1918,10724,9,2019-01-24
1841,10725,1,2019-01-17
1887,10725,9,2019-01-23
1842,10726,1,2019-01-21
1845,10726,4,2019-01-21
1854,10726,1,2019-01-21
1909,10726,4,2019-01-24
1992,10726,1,2019-01-28
2019,10726,4,2019-01-29
2151,10726,9,2019-02-06
1843,10727,1,2019-01-21
1846,10727,4,2019-01-21
1855,10727,1,2019-01-21
1910,10727,4,2019-01-24
2150,10727,9,2019-02-06
1847,10728,1,2019-01-21
1848,10728,9,2019-01-21
1849,10729,1,2019-01-15
1850,10729,9,2019-01-21
1858,10730,2,2019-01-21
1899,10730,4,2019-01-23
2027,10730,2,2019-01-29
2257,10730,9,2019-02-12
1859,10731,2,2019-01-21
1902,10731,4,2019-01-23
2028,10731,2,2019-01-29
2270,10731,9,2019-02-13
1860,10732,2,2019-01-21
