ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
352,2011-10-06,2011-10-14,2306148,10668,31,2,3,5,11,9,98,NSA,0.0
353,2011-10-07,2011-11-15,1642885,11063,58,2,3,5,4,9,98,SAT,0.0
354,2011-10-06,2011-10-21,235536,11175,13,2,2,1,11,9,98,SAT,0.0
355,2011-10-06,2011-10-13,1820617,10892,49,2,3,1,23,9,98,SAT,0.0
356,2011-10-10,2011-11-09,760794,10844,41,1,3,5,11,9,98,SAT,0.0
357,2011-10-10,2011-10-18,2323816,8946,51,2,3,5,9,9,98,NSA,0.0
358,2011-10-10,2011-10-21,1823725,12048,58,2,3,5,11,9,98,NSA,0.0
359,2011-10-10,2011-11-01,1873886,2007,20,2,2,1,11,9,98,Not Rated,0.0
360,2012-03-20,2012-04-03,1793575,11461,69,2,7,3,10,9,98,Not Rated,0.0
361,2011-10-12,2011-10-25,621877,8949,21,2,3,5,11,9,98,SAT,0.0
362,2011-10-13,2011-11-08,2386186,8585,17,2,3,1,11,9,98,NSA,0.0
363,2011-10-14,2011-10-24,1799498,2065,16,2,3,5,11,9,98,NSA,0.0
364,2011-10-14,2011-10-24,894482,1255,21,2,3,5,11,9,98,NSA,0.0
365,2011-10-14,2011-10-26,504405,461,49,2,3,5,11,9,98,SAT,0.0
366,2011-10-14,2011-11-09,894254,11273,60,2,3,5,10,9,98,Not Rated,0.0
367,2012-03-20,2012-04-04,639914,8948,74,2,3,1,44,9,98,SAT,0.0
368,2012-03-20,2012-04-09,1867172,9311,9,2,3,1,11,9,98,NSA,0.0
369,2011-10-19,2011-10-26,1706955,11713,7,2,7,5,15,9,98,SAT,0.0
370,2011-10-18,2011-10-26,429727,10989,48,2,7,8,47,9,98,Not Rated,0.0
371,2011-10-18,2011-10-25,2018076,2103,67,2,3,8,33,9,98,NSA,0.0
372,2011-10-18,2011-11-01,1599696,1875,11,2,3,5,11,9,98,NSA,0.0
373,2011-10-18,2011-11-24,2133977,10566,3,2,2,5,14,9,98,SAT,0.0
374,2011-10-18,2011-11-09,309013,1500,76,2,3,5,11,9,98,SAT,0.0
375,2011-10-18,2011-10-26,346170,2801,39,2,3,5,10,9,98,SAT,0.0
376,2011-10-14,2011-11-22,52702,8885,32,2,4,5,11,9,98,SAT,0.0
377,2011-10-14,2011-10-18,742934,12358,66,2,3,5,11,9,98,SAT,0.0
378,2011-10-14,2011-11-04,1650497,187,1,2,3,5,11,9,98,Not Rated,0.0
379,2011-10-14,2011-10-14,2142029,8855,21,2,5,8,11,9,98,Not Rated,0.0
380,2012-03-21,2012-04-10,2303485,11840,46,2,3,1,11,9,98,SAT,0.0
381,2012-03-21,2012-04-03,1900273,10186,3,2,5,4,2,9,98,Not Rated,0.0
382,2012-03-21,2012-04-19,724330,10172,35,2,3,5,13,9,98,NSA,0.0
383,2012-03-16,2012-05-04,1805252,11621,14,2,3,5,13,9,98,NSA,0.0
384,2012-03-21,2012-04-05,46094,12617,38,2,3,5,13,9,98,NSA,0.0
385,2012-03-21,2012-05-09,188790,175,62,1,3,5,33,9,98,SAT,0.0
386,2011-09-26,2011-10-26,1885802,11545,5,2,5,5,9,9,98,Not Rated,0.0
387,2011-10-20,2011-10-24,1772710,10197,71,2,5,5,10,9,98,SAT,0.0
388,2011-10-20,2011-12-15,629731,9405,62,2,3,1,18,9,98,NSA,0.0
389,2011-10-21,2011-11-09,2201208,1092,49,2,3,1,11,9,98,NSA,0.0
390,2011-10-21,2011-10-26,836797,11479,49,2,7,3,37,9,98,SAT,0.0
391,2011-10-21,2011-11-01,415709,9998,18,2,6,1,15,9,98,Not Rated,0.0
392,2011-10-24,2011-11-07,640671,394,5,2,3,5,11,9,98,NSA,0.0
393,2011-10-24,2011-10-27,466158,11039,27,2,2,1,10,9,98,SAT,0.0
394,2011-10-24,2011-11-17,1862102,300,4,2,3,1,11,9,98,SAT,0.0
395,2012-03-21,2012-04-06,2464769,11268,37,2,3,5,13,9,98,NSA,0.0
396,2012-03-21,2012-05-07,1765921,2335,6,1,2,1,11,9,98,Not Rated,0.0
397,2012-03-21,2012-04-19,212882,9359,20,2,2,1,53,9,98,SAT,0.0
398,2012-03-22,2012-03-30,1862735,8970,57,2,2,1,46,9,98,Not Rated,0.0
399,2012-03-22,2012-03-23,813822,2659,35,2,5,1,11,9,98,Not Rated,0.0
400,2011-10-25,2011-11-08,527592,11169,21,2,7,3,31,9,98,Not Rated,0.0
401,2011-10-31,2011-10-31,542926,10030,45,2,5,8,10,9,98,Not Rated,0.0
402,2011-10-31,2011-11-29,894254,11461,22,1,3,5,11,9,98,NSA,0.0
403,2011-10-31,2011-11-22,781790,11094,36,2,3,5,10,9,98,Not Rated,0.0
404,2011-10-31,2011-11-09,1708744,8601,41,2,7,3,11,9,98,Not Rated,0.0
405,2011-11-01,2011-11-16,340967,8055,18,2,3,5,11,9,98,NSA,0.0
406,2011-11-01,2011-11-15,207458,1573,26,2,3,5,11,9,98,NSA,0.0
407,2011-10-27,2011-11-01,2107628,11840,50,2,3,2,11,9,98,SAT,0.0
408,2011-11-04,2011-11-24,792208,10623,17,2,3,5,11,9,98,NSA,0.0
409,2011-11-04,2011-11-17,132645,8948,52,2,3,1,11,9,98,NSA,0.0
410,2012-03-22,2012-04-05,24475,12346,55,2,3,5,11,9,98,NSA,0.0
411,2011-11-04,2011-12-30,1641291,138,46,2,5,8,10,9,98,NSA,0.0
412,2011-09-28,2011-11-09,1779716,10326,32,2,3,5,10,9,98,NSA,0.0
413,2012-03-22,2012-04-04,1803672,7950,18,2,2,1,44,9,98,Not Rated,0.0
414,2011-11-08,2011-11-15,1874633,494,65,2,7,3,19,9,98,SAT,0.0
415,2011-11-09,2011-12-09,2254106,11217,9,2,3,1,11,9,98,SAT,0.0
416,2011-11-08,2011-11-15,2414494,7682,36,2,3,1,25,9,98,SAT,0.0
417,2011-11-11,2011-11-22,715377,10067,36,2,7,5,10,9,98,SAT,0.0
418,2011-11-11,2011-11-18,1792509,1846,25,2,2,1,11,9,98,SAT,0.0
419,2011-11-14,2012-01-12,4437,7682,30,1,4,5,10,9,98,Not Rated,0.0
420,2011-11-14,2011-11-16,2381700,10948,54,2,3,5,11,9,98,NSA,0.0
421,2011-11-15,2011-11-18,2532292,9816,69,2,3,1,11,9,98,SAT,0.0
422,2011-11-16,2011-11-18,197760,2519,73,2,7,3,54,9,98,SAT,0.0
423,2011-11-16,2011-11-16,682405,10218,16,2,7,3,10,9,98,SAT,0.0
424,2011-11-16,2011-11-21,877169,2335,39,2,7,1,10,9,98,SAT,0.0
425,2011-11-16,2011-11-17,592818,2,72,2,7,3,9,9,98,NSA,0.0
426,2011-11-17,2011-11-21,427480,507,52,2,5,4,15,9,98,SAT,0.0
427,2011-11-17,2011-11-24,405311,1092,48,2,3,5,11,9,98,NSA,0.0
428,2011-11-18,2011-12-09,893264,9440,43,2,3,5,11,9,98,SAT,0.0
429,2011-11-18,2011-11-24,1861067,2263,11,2,3,1,11,9,98,SAT,0.0
430,2011-11-18,2011-11-23,2385802,11083,16,2,7,3,11,9,98,SAT,0.0
431,2011-11-22,2011-12-02,1751139,11747,58,2,3,5,11,9,98,NSA,0.0
432,2011-11-22,2011-11-29,2398051,839,25,2,3,5,11,9,98,SAT,0.0
433,2011-11-22,2011-12-01,2188567,11139,51,2,3,5,11,9,98,SAT,0.0
434,2011-11-22,2011-12-14,716523,801,34,2,3,1,42,9,98,Not Rated,0.0
435,2011-11-21,2011-12-06,687498,10235,66,2,7,3,54,9,98,Not Rated,0.0
436,2011-11-22,2011-11-24,2009865,11558,67,2,3,1,11,9,98,NSA,0.0
437,2011-11-25,2011-12-09,63485,12328,70,2,3,1,11,9,98,SAT,0.0
438,2011-10-24,2011-11-15,1790016,11910,40,2,3,1,10,9,98,NSA,0.0
439,2011-10-25,2011-11-09,456122,11136,48,2,3,3,11,9,98,Not Rated,0.0
440,2011-10-25,2011-11-09,2179299,9562,63,2,3,2,11,9,98,Not Rated,0.0
441,2011-10-26,2011-11-07,1813773,11051,35,2,3,5,11,9,98,NSA,0.0
442,2011-10-26,2011-11-09,500967,2307,66,2,3,5,11,9,98,NSA,0.0
443,2011-10-26,2011-11-24,441126,10147,66,2,2,1,10,9,98,Not Rated,0.0
444,2011-10-27,2011-11-02,61656,2797,52,2,5,5,3,9,98,NSA,0.0
445,2011-11-25,2011-12-30,240441,1876,30,2,3,1,10,9,98,NSA,0.0
446,2011-11-25,2011-12-05,495014,12358,45,2,2,1,4,9,98,NSA,0.0
447,2011-11-28,2012-01-04,2155262,11074,14,2,5,3,40,9,98,Not Rated,0.0
448,2011-11-28,2011-12-02,617168,2178,26,2,7,3,11,9,98,NSA,0.0
449,2011-11-29,2011-12-01,1878056,507,52,2,7,3,15,9,98,SAT,0.0
450,2011-11-30,2011-12-09,884922,11160,15,2,3,5,10,9,98,SAT,0.0
451,2011-11-30,2011-12-21,1826710,12250,17,2,3,5,11,9,98,NSA,0.0
452,2011-12-01,2011-12-08,674769,11474,63,2,7,5,25,9,98,Not Rated,0.0
453,2011-12-01,2011-12-27,254832,9227,63,2,3,5,44,9,98,Not Rated,0.0
454,2011-12-02,2011-12-09,2228071,11781,33,2,3,5,11,9,98,SAT,0.0
455,2011-12-02,2011-12-15,524626,865,66,2,3,5,11,9,98,SAT,0.0
456,2011-12-02,2012-01-05,892014,9021,18,2,3,5,11,9,98,SAT,0.0
457,2011-12-02,2011-12-15,2206060,8963,68,2,3,5,13,9,98,SAT,0.0
458,2011-08-17,2011-09-30,684873,9813,30,2,6,5,11,9,98,NSA,0.0
459,2011-08-03,2011-08-16,2133073,11558,62,2,5,5,45,9,98,SAT,0.0
460,2011-08-29,2011-09-06,511926,868,17,2,2,5,11,9,98,SAT,0.0
461,2011-07-29,2011-08-01,2157508,10637,52,2,5,8,9,9,98,SAT,0.0
462,2011-07-27,2011-08-19,1807148,9610,73,2,5,5,19,9,98,SAT,0.0
463,2011-07-22,2011-09-08,2119332,7671,38,2,7,5,38,9,98,Not Rated,0.0
464,2011-07-20,2011-07-22,642014,11052,22,2,5,5,38,9,98,SAT,0.0
465,2011-07-08,2011-09-16,2069446,12000,18,2,6,5,38,9,98,Not Rated,0.0
466,2012-03-23,2012-04-30,1855624,11119,29,2,3,5,42,9,98,Not Rated,0.0
467,2012-03-23,2012-03-23,592822,8063,12,2,3,1,40,9,98,Not Rated,0.0
468,2012-03-26,2012-03-30,570900,10105,48,2,2,1,46,9,98,Not Rated,0.0
469,2012-03-26,2012-04-20,767105,11122,34,2,5,1,46,9,98,Not Rated,0.0
470,2012-03-26,2012-04-24,2090002,9546,22,2,3,1,40,9,98,Not Rated,0.0
471,2012-03-26,2012-03-30,894254,11077,6,2,3,5,11,9,98,NSA,0.0
472,2012-03-26,2012-05-07,139171,10979,15,2,3,1,15,9,98,SAT,0.0
473,2012-03-27,2012-03-27,794804,10534,5,2,7,8,10,9,98,SAT,0.0
474,2012-03-27,2012-05-24,2415150,11626,54,2,3,1,42,9,98,NSA,0.0
475,2011-12-05,2011-12-15,1906300,10820,16,2,3,5,11,9,98,SAT,0.0
476,2011-12-07,2011-12-07,789213,7626,70,2,7,3,11,9,98,SAT,0.0
477,2011-12-07,2011-12-13,465065,10325,72,2,2,1,15,9,98,NSA,0.0
478,2011-12-07,2011-12-09,566905,7949,38,2,3,5,11,9,98,SAT,0.0
479,2011-12-08,2011-12-09,1823394,1876,1,2,7,1,10,9,98,Not Rated,0.0
480,2012-03-27,2012-04-24,1793830,11916,11,2,3,5,11,9,98,NSA,0.0
481,2011-12-08,2011-12-15,1742816,1999,25,2,3,5,11,9,98,SAT,0.0
482,2011-12-08,2011-12-15,273223,11273,78,2,3,5,10,9,98,SAT,0.0
483,2011-12-08,2011-12-22,148431,119,43,2,7,1,10,9,98,Not Rated,0.0
484,2011-12-12,2011-12-20,1674712,10186,48,2,3,1,10,9,98,SAT,0.0
485,2011-12-12,2011-12-21,371722,10218,65,2,3,1,11,9,98,NSA,0.0
486,2012-03-27,2012-05-18,386818,10337,71,1,6,5,12,9,98,Not Rated,0.0
487,2011-12-12,2011-12-23,248706,7797,61,2,3,5,11,9,98,SAT,0.0
488,2011-12-13,2011-12-27,2202844,10587,22,2,3,1,11,9,98,SAT,0.0
489,2011-12-13,2011-12-23,1650497,8917,10,2,3,5,11,9,98,SAT,0.0
490,2012-03-27,2012-04-03,2114074,9247,35,2,6,5,23,9,98,SAT,0.0
491,2011-12-13,2011-12-22,1851069,10106,9,2,3,5,10,9,98,SAT,0.0
492,2011-12-13,2011-12-22,2348098,8882,48,2,3,1,11,9,98,Not Rated,0.0
493,2011-12-14,2011-12-22,1835691,125,22,2,3,5,13,9,98,SAT,0.0
494,2011-11-25,2011-11-29,2115262,11193,55,2,7,3,11,9,98,NSA,0.0
495,2011-12-13,2011-12-15,1761682,9395,26,2,3,5,19,9,98,SAT,0.0
496,2011-12-15,2012-01-13,2126939,10055,15,2,3,5,32,9,98,Not Rated,0.0
497,2011-12-15,2011-12-23,817402,2307,15,2,3,8,11,9,98,SAT,0.0
498,2011-12-16,2012-01-10,360204,8984,27,2,3,5,11,9,98,NSA,0.0
499,2011-12-16,2012-01-05,2186352,11113,43,2,7,8,11,9,98,SAT,0.0
500,2011-12-16,2012-01-10,185392,10534,29,2,3,5,13,9,98,NSA,0.0
501,2011-12-19,2012-01-17,271555,1866,22,2,3,5,11,9,98,NSA,0.0
502,2011-12-19,2012-01-05,351654,11932,32,2,3,5,11,9,98,Not Rated,0.0
503,2011-12-19,2012-01-12,1896513,9560,51,2,3,5,11,9,98,SAT,0.0
504,2011-12-22,2012-01-23,858956,11031,31,2,3,5,9,9,98,NSA,0.0
505,2011-12-22,2011-12-23,2112885,2378,33,2,7,3,11,9,98,SAT,0.0
507,2011-12-27,2012-01-25,2387778,12475,43,2,3,5,32,9,98,NSA,0.0
508,2012-03-27,2012-05-11,1878989,1079,63,1,3,5,11,9,98,NSA,0.0
509,2012-03-28,2012-04-04,1859991,12192,47,2,3,5,50,9,98,NSA,0.0
510,2012-03-28,2012-04-02,2105008,8858,16,2,6,5,38,9,98,SAT,0.0
511,2012-03-28,2012-04-24,197931,10324,26,2,3,5,4,9,98,SAT,0.0
512,2012-03-28,2012-06-01,568129,10728,21,2,6,5,38,9,98,SAT,0.0
513,2012-03-26,2012-03-28,570748,269,72,2,7,8,18,9,98,SAT,0.0
514,2011-12-13,2012-01-04,496553,2335,26,2,3,7,10,9,98,Not Rated,0.0
515,2011-12-13,2012-01-11,804085,868,77,2,3,7,10,9,98,NSA,0.0
516,2011-12-19,2012-01-05,2574599,1086,43,2,3,7,11,9,98,NSA,0.0
517,2012-03-29,2012-04-05,886675,1430,54,1,7,3,15,9,98,SAT,0.0
518,2012-03-29,2012-05-25,185994,1873,27,2,3,5,38,9,98,NSA,0.0
519,2011-08-03,2011-08-19,358746,2797,12,2,6,5,42,9,98,Not Rated,0.0
520,2011-08-05,2011-09-05,154041,2477,53,2,3,1,13,9,98,NSA,0.0
521,2011-10-13,2011-10-24,643271,12605,53,2,2,1,13,9,98,NSA,0.0
522,2011-10-13,2011-11-11,843489,8797,45,2,4,5,50,9,98,NSA,0.0
523,2012-03-29,2012-03-30,1722874,8965,12,2,3,5,40,9,98,NSA,0.0
524,2011-10-17,2011-10-24,441579,151,61,2,3,1,4,9,98,NSA,0.0
525,2011-10-17,2011-11-07,1799498,10710,22,2,3,5,42,9,98,SAT,0.0
526,2012-03-29,2012-04-09,2092222,10900,28,1,5,5,32,9,98,NSA,0.0
527,2012-03-29,2012-05-10,65464,11220,26,2,6,5,23,9,98,SAT,0.0
528,2012-03-30,2012-04-09,1899178,10536,73,2,3,1,42,9,98,NSA,0.0
529,2012-03-30,2012-03-30,288949,1291,7,1,5,5,15,9,98,SAT,0.0
530,2012-04-02,2012-04-20,199554,486,36,2,3,1,11,9,98,NSA,0.0
531,2011-10-12,2011-11-02,1852092,461,52,2,5,1,23,9,98,Not Rated,0.0
532,2011-11-02,2011-11-25,2079562,11113,16,2,5,1,15,9,98,Not Rated,0.0
533,2011-11-04,2011-11-18,409068,10793,50,2,3,5,32,9,98,SAT,0.0
534,2011-11-04,2011-11-24,353214,1491,65,2,3,1,10,9,98,NSA,0.0
535,2011-11-07,2012-01-10,2124882,2659,54,2,5,5,10,9,98,SAT,0.0
536,2011-11-07,2011-11-25,348535,1573,4,2,3,1,19,9,98,Not Rated,0.0
537,2011-11-07,2011-11-15,1726803,8106,38,2,3,1,4,9,98,Not Rated,0.0
538,2011-12-05,2011-12-07,743005,8840,35,2,2,1,10,9,98,NSA,0.0
539,2011-12-06,2011-12-15,4437,8887,53,2,7,3,31,9,98,Not Rated,0.0
540,2011-12-08,2011-12-09,2011302,753,64,2,7,3,4,9,98,SAT,0.0
541,2011-12-08,2011-12-09,2201208,11078,26,2,3,5,50,9,98,Not Rated,0.0
542,2011-12-15,2011-12-22,2109413,8197,52,2,3,1,10,9,98,Not Rated,0.0
543,2011-12-19,2012-01-23,2381117,8858,72,2,3,1,18,9,98,SAT,0.0
544,2011-07-14,2011-09-15,78459,1717,48,2,5,5,10,9,98,Not Rated,0.0
545,2011-07-14,2011-09-15,2464710,2103,53,2,5,5,10,9,98,Not Rated,0.0
546,2011-11-07,2011-11-14,511106,10802,46,2,3,1,32,9,98,NSA,0.0
547,2012-04-02,2012-05-02,101132,938,34,2,3,5,11,9,98,Not Rated,0.0
548,2012-04-02,2012-04-12,145937,1865,30,2,5,5,40,9,98,Not Rated,0.0
549,2011-11-14,2011-11-29,470674,11768,43,2,4,5,10,9,98,Not Rated,0.0
550,2012-04-02,2012-05-24,1905614,2129,60,2,3,5,40,9,98,Not Rated,0.0
551,2012-04-02,2012-05-17,332361,8955,73,1,4,5,42,9,98,NSA,0.0
552,2012-03-30,2012-05-17,561639,7671,17,2,4,5,54,9,98,NSA,0.0
553,2012-03-27,2012-04-06,461007,9797,35,2,5,3,13,9,98,NSA,0.0
554,2012-03-28,2012-04-05,272262,1997,11,2,3,5,13,9,98,NSA,0.0
555,2012-03-29,2012-04-06,274094,597,62,2,3,5,10,9,98,SAT,0.0
556,2012-04-02,2012-04-30,415663,11277,73,2,6,5,40,9,98,Not Rated,0.0
557,2012-03-29,2012-04-12,356484,11747,56,2,3,5,13,9,98,NSA,0.0
558,2012-04-02,2012-05-10,748903,11972,25,2,6,5,32,9,98,Not Rated,0.0
560,2012-03-29,2012-04-04,804205,8996,43,2,3,5,11,9,98,Not Rated,0.0
561,2012-04-03,2012-04-26,1806633,12345,73,2,3,5,13,9,98,NSA,0.0
562,2012-04-03,2012-04-17,1848221,11154,78,1,5,5,14,9,98,Not Rated,0.0
563,2012-04-03,2012-05-22,552622,10116,75,2,3,5,10,9,98,SAT,0.0
569,2012-04-03,2012-04-26,2201926,10990,46,2,3,5,13,9,98,NSA,0.0
570,2012-04-03,2012-05-10,1877637,10107,20,2,3,5,11,9,98,Not Rated,0.0
571,2012-04-03,2012-06-21,1855909,7654,76,1,3,6,13,9,98,SAT,0.0
572,2012-04-03,2012-04-03,824253,11254,37,2,2,5,50,9,98,Not Rated,0.0
573,2012-04-04,2012-05-30,415045,10738,73,2,3,5,2,9,98,SAT,0.0
574,2012-04-04,2012-05-04,2287339,2321,70,2,3,5,15,9,98,Not Rated,0.0
575,2012-04-04,2012-04-05,2137040,1210,36,2,5,1,10,9,98,Not Rated,0.0
576,2012-04-04,2012-04-19,727069,10379,3,2,7,3,44,9,98,Not Rated,0.0
577,2012-04-04,2012-04-06,2136222,10534,29,2,3,5,13,9,98,Not Rated,0.0
578,2012-04-04,2012-04-26,1809654,9001,31,2,3,5,11,9,98,NSA,0.0
579,2012-04-04,2012-04-11,257903,8113,49,2,3,5,11,9,98,NSA,0.0
580,2012-04-04,2012-05-04,331233,1085,56,2,3,5,14,9,98,Not Rated,0.0
581,2012-04-04,2012-05-17,328946,10793,77,1,3,5,11,9,98,SAT,0.0
582,2012-02-22,2012-04-10,75741,8544,54,2,7,5,50,9,98,NSA,0.0
583,2012-03-22,2012-03-29,412980,12027,38,2,3,5,10,9,98,SAT,0.0
584,2012-04-05,2012-05-30,2386205,2500,2,2,3,5,13,9,98,NSA,0.0
585,2012-04-05,2012-04-23,2108001,12328,52,2,3,5,40,9,98,NSA,0.0
586,2012-04-06,2012-05-24,2289052,12692,15,2,3,1,42,9,98,Not Rated,0.0
587,2012-04-02,2012-04-09,2157040,10553,56,2,7,7,54,9,98,Not Rated,0.0
588,2012-04-05,2012-04-06,109496,10565,38,1,5,5,10,9,98,Not Rated,0.0
589,2012-04-06,2012-06-01,844143,8569,3,2,5,8,11,9,98,SAT,0.0
590,2012-04-06,2012-04-06,2174321,813,2,2,3,5,10,9,98,SAT,0.0
591,2012-04-09,2012-04-27,333495,2559,50,1,4,5,50,9,98,NSA,0.0
592,2012-04-09,2012-04-20,19960,10637,56,2,3,5,11,9,98,Not Rated,0.0
593,2012-04-09,2012-04-26,892279,9970,47,2,3,1,4,9,98,SAT,0.0
594,2012-04-09,2012-05-14,558243,10359,56,2,3,5,13,9,98,Not Rated,0.0
595,2012-04-09,2012-04-12,1982297,2128,38,2,5,8,13,9,98,Not Rated,0.0
596,2012-04-09,2012-04-30,368184,8120,44,2,5,5,13,9,98,Not Rated,0.0
597,2012-04-09,2012-05-25,504155,909,14,2,6,5,32,9,98,Not Rated,0.0
598,2012-04-09,2012-04-10,540969,1308,1,2,6,5,32,9,98,Not Rated,0.0
599,2012-04-10,2012-04-24,2378181,7979,74,2,3,5,42,9,98,SAT,0.0
600,2012-04-10,2012-04-23,715436,1430,43,2,3,3,10,9,98,SAT,0.0
601,2012-04-10,2012-04-24,1873944,2129,33,2,3,1,34,9,98,SAT,0.0
602,2012-04-11,2012-05-10,426699,10738,67,2,3,5,32,9,98,Not Rated,0.0
603,2012-04-18,2012-05-07,1708790,12250,68,2,3,1,42,9,98,SAT,0.0
604,2012-04-18,2012-04-25,2004402,11069,49,2,2,1,11,9,98,NSA,0.0
605,2012-04-18,2012-04-26,893605,796,68,1,5,3,13,9,98,SAT,0.0
606,2012-04-19,2012-04-24,379261,9856,65,2,3,1,11,9,98,NSA,0.0
607,2012-04-19,2012-05-28,34031,2263,29,2,3,5,9,9,98,Not Rated,0.0
608,2012-04-19,2012-07-06,480530,2500,7,1,5,1,10,9,98,Not Rated,0.0
609,2012-04-19,2012-04-30,716048,2477,71,2,2,1,10,9,98,Not Rated,0.0
610,2012-04-19,2012-04-23,2097212,10990,54,2,5,5,23,9,98,Not Rated,0.0
611,2012-04-20,2012-04-24,698088,8885,1,1,3,5,10,9,98,NSA,0.0
612,2012-04-20,2012-05-07,1862983,49,60,2,3,5,13,9,98,SAT,0.0
613,2012-04-20,2012-05-15,2417900,10507,27,2,3,5,15,9,98,SAT,0.0
614,2012-04-23,2012-04-25,865418,7835,15,1,3,5,18,9,98,SAT,0.0
615,2012-04-24,2012-05-10,895082,2384,27,2,3,1,11,9,98,NSA,0.0
616,2012-04-24,2012-04-25,2010201,10983,41,1,7,3,38,9,98,Not Rated,0.0
617,2012-04-24,2012-05-07,1796294,1680,73,2,3,1,11,9,98,NSA,0.0
618,2012-04-24,2012-06-01,501301,1328,11,1,3,1,11,9,98,NSA,0.0
619,2012-04-24,2012-06-01,864114,1266,57,1,3,1,11,9,98,NSA,0.0
620,2012-04-24,2012-05-17,2241329,8766,73,2,3,5,10,9,98,Not Rated,0.0
621,2012-04-24,2012-05-04,501091,11003,19,2,3,5,13,9,98,SAT,0.0
622,2012-04-24,2012-05-08,156785,8063,61,1,3,6,10,9,98,SAT,0.0
623,2012-04-25,2012-05-04,1842046,11156,21,2,7,3,11,9,98,SAT,0.0
624,2012-04-25,2012-04-27,896158,11028,18,2,7,3,32,9,98,NSA,0.0
625,2012-04-26,2012-05-21,590488,1201,73,2,3,1,50,9,98,Not Rated,0.0
626,2012-04-26,2012-05-09,193709,1846,25,2,5,3,18,9,98,Not Rated,0.0
627,2012-04-26,2012-05-07,767904,9001,9,1,3,5,10,9,98,SAT,0.0
628,2012-04-27,2012-05-07,315260,9359,39,2,7,3,44,9,98,NSA,0.0
629,2012-04-27,2012-05-02,2115228,2158,76,1,3,1,11,9,98,SAT,0.0
630,2012-04-27,2012-05-25,2255999,11140,64,1,3,1,15,9,98,Not Rated,0.0
631,2012-04-27,2012-06-14,1794436,8053,76,1,3,8,14,9,98,Not Rated,0.0
632,2012-04-11,2012-04-27,1914539,9813,14,2,3,5,32,9,98,Not Rated,0.0
633,2012-05-02,2012-05-25,2067685,1440,34,2,5,5,11,9,98,NSA,0.0
634,2012-05-02,2012-05-24,2536002,10197,14,2,3,5,32,9,98,NSA,0.0
635,2012-05-02,2012-05-16,2009811,9372,69,2,3,5,11,9,98,SAT,0.0
636,2012-05-02,2012-05-04,291579,1702,55,1,7,8,18,9,98,Not Rated,0.0
637,2012-05-02,2012-05-04,2258165,10536,23,1,7,8,18,9,98,SAT,0.0
638,2012-05-02,2012-05-17,174457,1630,42,1,5,5,18,9,98,Not Rated,0.0
639,2012-05-04,2012-05-09,1614049,1275,18,2,3,5,11,9,98,NSA,0.0
640,2012-05-04,2012-05-14,794572,11140,40,2,3,5,11,9,98,Not Rated,0.0
641,2012-05-04,2012-06-08,479000,12621,44,2,5,5,38,9,98,SAT,0.0
642,2012-05-04,2012-05-07,287393,2460,68,2,2,1,44,9,98,SAT,0.0
643,2012-05-07,2012-05-07,1825713,116,78,2,3,5,10,9,98,NSA,0.0
644,2012-05-08,2012-05-24,641063,1737,16,2,3,5,11,9,98,NSA,0.0
645,2012-05-08,2012-05-24,1866084,12334,61,2,3,5,11,9,98,NSA,0.0
646,2012-05-08,2012-06-29,781635,9646,56,2,3,5,13,9,98,NSA,0.0
647,2012-05-08,2012-05-10,633481,2504,23,2,3,1,46,9,98,Not Rated,0.0
648,2012-05-08,2012-05-09,206949,1419,1,2,3,5,10,9,98,Not Rated,0.0
649,2012-05-09,2012-06-25,28846,9646,39,2,7,5,31,9,98,NSA,0.0
650,2012-05-10,2012-06-21,1857910,2172,28,2,3,5,13,9,98,NSA,0.0
651,2012-05-10,2012-05-25,2201844,12133,10,2,3,5,2,9,98,SAT,0.0
652,2012-05-10,2012-05-24,537786,11942,39,2,3,5,11,9,98,NSA,0.0
653,2012-05-03,2012-05-16,2222055,10107,27,2,5,5,10,9,98,Not Rated,0.0
654,2012-05-11,2012-05-22,2427034,9622,9,2,3,1,11,9,98,NSA,0.0
655,2012-05-11,2012-05-16,440022,11027,29,1,2,1,11,9,98,NSA,0.0
656,2012-05-11,2012-05-18,2268423,1866,43,2,3,5,11,9,98,NSA,0.0
657,2012-05-11,2012-05-24,824237,8484,1,1,3,5,11,9,98,SAT,0.0
658,2012-05-14,2012-05-25,599214,2502,68,2,7,8,53,9,98,Not Rated,0.0
659,2012-05-25,2012-06-08,134352,12003,9,2,7,8,53,9,98,Not Rated,0.0
660,2012-05-14,2012-05-17,382517,8461,42,2,3,1,40,9,98,SAT,0.0
661,2012-05-02,2012-05-14,1689478,11044,56,1,3,7,32,9,98,NSA,0.0
662,2012-01-24,2012-01-24,1887970,12346,78,2,5,5,18,9,98,SAT,0.0
667,2012-01-03,2012-01-03,60774,138,8,2,3,5,4,9,98,Not Rated,0.0
668,2011-10-24,2011-11-22,2117212,10069,57,2,3,1,10,9,98,NSA,0.0
669,2012-05-15,2012-06-20,61708,9601,71,2,3,5,11,9,98,NSA,0.0
670,2012-05-15,2012-05-31,1890576,1465,28,1,3,1,11,9,98,NSA,0.0
